device_sn,sensor,port,datetime,precipitation.value,precipitation.error_flag,precipitation.error_description,atmospheric_pressure.value,atmospheric_pressure.error_flag,atmospheric_pressure.error_description,rh_sensor_temp.value,rh_sensor_temp.error_flag,rh_sensor_temp.error_description,gust_speed.value,gust_speed.error_flag,gust_speed.error_description,vpd.value,vpd.error_flag,vpd.error_description,wind_speed.value,wind_speed.error_flag,wind_speed.error_description,air_temperature.value,air_temperature.error_flag,air_temperature.error_description,vapor_pressure.value,vapor_pressure.error_flag,vapor_pressure.error_description,lightning_activity.value,lightning_activity.error_flag,lightning_activity.error_description,x_axis_level.value,x_axis_level.error_flag,x_axis_level.error_description,y_axis_level.value,y_axis_level.error_flag,y_axis_level.error_description,max_precip_rate.value,max_precip_rate.error_flag,max_precip_rate.error_description,wind_direction.value,wind_direction.error_flag,wind_direction.error_description,solar_radiation.value,solar_radiation.error_flag,solar_radiation.error_description,lightning_distance.value,lightning_distance.error_flag,lightning_distance.error_description,soil_temperature.value,soil_temperature.error_flag,soil_temperature.error_description,bulk_ec.value,bulk_ec.error_flag,bulk_ec.error_description,water_content.value,water_content.error_flag,water_content.error_description,matric_potential.value,matric_potential.error_flag,matric_potential.error_description
z6-19484,T12-00125824,4,2023-10-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,FALSE,NA,0.065,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,FALSE,NA,0.065,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,FALSE,NA,0.064,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,FALSE,NA,0.066,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,FALSE,NA,0.066,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,0.065,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,0.066,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T12-00125824,4,2023-10-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,0.067,FALSE,NA,0.1,FALSE,NA,NA,NA,NA
z6-19484,T21G20018890,3,2023-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,FALSE,NA,NA,NA,NA,NA,NA,NA,-962.3,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,FALSE,NA,NA,NA,NA,NA,NA,NA,-970.5,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7,FALSE,NA,NA,NA,NA,NA,NA,NA,-984.2,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,FALSE,NA,NA,NA,NA,NA,NA,NA,-1000.7,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,FALSE,NA,NA,NA,NA,NA,NA,NA,-1013.4,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,FALSE,NA,NA,NA,NA,NA,NA,NA,-1022.8,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T13:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,FALSE,NA,NA,NA,NA,NA,NA,NA,-1031.3,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,FALSE,NA,NA,NA,NA,NA,NA,NA,-1037.3,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,NA,NA,NA,NA,NA,NA,-1048.1,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,FALSE,NA,NA,NA,NA,NA,NA,NA,-1060.2,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,FALSE,NA,NA,NA,NA,NA,NA,NA,-1078.4,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,FALSE,NA,NA,NA,NA,NA,NA,NA,-1085.7,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,FALSE,NA,NA,NA,NA,NA,NA,NA,-1090.9,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T20:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,FALSE,NA,NA,NA,NA,NA,NA,NA,-1096.2,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9,FALSE,NA,NA,NA,NA,NA,NA,NA,-1101.3,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,FALSE,NA,NA,NA,NA,NA,NA,NA,-1092.7,FALSE,NA
z6-19484,T21G20018890,3,2023-10-01T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,FALSE,NA,NA,NA,NA,NA,NA,NA,-1075.5,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,-1051.7,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,FALSE,NA,NA,NA,NA,NA,NA,NA,-1040.4,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,FALSE,NA,NA,NA,NA,NA,NA,NA,-1035.6,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,FALSE,NA,NA,NA,NA,NA,NA,NA,-1033.5,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,FALSE,NA,NA,NA,NA,NA,NA,NA,-1036.6,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,-1044.9,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,FALSE,NA,NA,NA,NA,NA,NA,NA,-1054.6,FALSE,NA
z6-19484,T21G20018890,3,2023-10-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,FALSE,NA,NA,NA,NA,NA,NA,NA,-1065.8,FALSE,NA
z6-20761,ATM-410008162,1,2023-10-01T07:00:00Z,0,FALSE,NA,92.52,FALSE,NA,25.1,FALSE,NA,1.54,FALSE,NA,2.34,FALSE,,0.2,FALSE,NA,25.4,FALSE,NA,0.914,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,5,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T08:00:00Z,0,FALSE,NA,92.54,FALSE,NA,24.1,FALSE,NA,1.12,FALSE,NA,2.17,FALSE,,0.25,FALSE,NA,24.7,FALSE,NA,0.941,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,269,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T09:00:00Z,0,FALSE,NA,92.56,FALSE,NA,23.5,FALSE,NA,1.79,FALSE,NA,2.07,FALSE,,0.22,FALSE,NA,24.1,FALSE,NA,0.934,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,277,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T10:00:00Z,0,FALSE,NA,92.56,FALSE,NA,22.7,FALSE,NA,1.8,FALSE,NA,1.9,FALSE,,0.35,FALSE,NA,23.2,FALSE,NA,0.932,FALSE,NA,0,FALSE,NA,0.4,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,102,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T11:00:00Z,0,FALSE,NA,92.59,FALSE,NA,21.3,FALSE,NA,0.82,FALSE,NA,1.67,FALSE,,0.21,FALSE,NA,21.7,FALSE,NA,0.917,FALSE,NA,0,FALSE,NA,0.3,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,110,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T12:00:00Z,0,FALSE,NA,92.61,FALSE,NA,20.6,FALSE,NA,2.54,FALSE,NA,1.6,FALSE,,0.67,FALSE,NA,21.4,FALSE,NA,0.95,FALSE,NA,0,FALSE,NA,0.3,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,95,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T13:00:00Z,0,FALSE,NA,92.64,FALSE,NA,21,FALSE,NA,2.64,FALSE,NA,1.64,FALSE,,0.67,FALSE,NA,21.5,FALSE,NA,0.921,FALSE,NA,0,FALSE,NA,0.3,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,96,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T14:00:00Z,0,FALSE,NA,92.69,FALSE,NA,20,FALSE,NA,1.43,FALSE,NA,1.54,FALSE,,0.26,FALSE,NA,20.5,FALSE,NA,0.869,FALSE,NA,0,FALSE,NA,0.3,FALSE,NA,1.5,FALSE,NA,0,FALSE,NA,108,FALSE,NA,12.8,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T15:00:00Z,0,FALSE,NA,92.72,FALSE,NA,23,FALSE,NA,2.91,FALSE,NA,1.8,FALSE,,0.83,FALSE,NA,22.2,FALSE,NA,0.868,FALSE,NA,0,FALSE,NA,0.4,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,97,FALSE,NA,134.3,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T16:00:00Z,0,FALSE,NA,92.74,FALSE,NA,27.1,FALSE,NA,3.74,FALSE,NA,2.3,FALSE,,1.35,FALSE,NA,24.8,FALSE,NA,0.832,FALSE,NA,0,FALSE,NA,0.6,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,94,FALSE,NA,75.4,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T17:00:00Z,0,FALSE,NA,92.77,FALSE,NA,26.5,FALSE,NA,4.78,FALSE,NA,2.56,FALSE,,1.74,FALSE,NA,26.2,FALSE,NA,0.832,FALSE,NA,0,FALSE,NA,0.6,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,88,FALSE,NA,155.6,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T18:00:00Z,0,FALSE,NA,92.71,FALSE,NA,29.4,FALSE,NA,5.84,FALSE,NA,2.96,FALSE,,1.36,FALSE,NA,28.3,FALSE,NA,0.897,FALSE,NA,0,FALSE,NA,0.7,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,69,FALSE,NA,160.6,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T19:00:00Z,0,FALSE,NA,92.64,FALSE,NA,30.9,FALSE,NA,6.87,FALSE,NA,3.28,FALSE,,1.62,FALSE,NA,29.8,FALSE,NA,0.903,FALSE,NA,0,FALSE,NA,0.8,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,71,FALSE,NA,286.8,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T20:00:00Z,0,FALSE,NA,92.57,FALSE,NA,32.2,FALSE,NA,8.03,FALSE,NA,3.65,FALSE,,1.86,FALSE,NA,31.3,FALSE,NA,0.913,FALSE,NA,0,FALSE,NA,0.9,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,60,FALSE,NA,240.6,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T21:00:00Z,0,FALSE,NA,92.46,FALSE,NA,34.7,FALSE,NA,10.8,FALSE,NA,3.84,FALSE,,1.66,FALSE,NA,32.2,FALSE,NA,0.953,FALSE,NA,0,FALSE,NA,1,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,359,FALSE,NA,762.9,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T22:00:00Z,0,FALSE,NA,92.4,FALSE,NA,35.3,FALSE,NA,9.26,FALSE,NA,3.94,FALSE,,1.68,FALSE,NA,32.9,FALSE,NA,1.069,FALSE,NA,0,FALSE,NA,1,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,42,FALSE,NA,577.9,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-01T23:00:00Z,0,FALSE,NA,92.37,FALSE,NA,35,FALSE,NA,11.47,FALSE,NA,4.02,FALSE,,1.41,FALSE,NA,33.1,FALSE,NA,1.036,FALSE,NA,0,FALSE,NA,1,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,37,FALSE,NA,390.5,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T00:00:00Z,0,FALSE,NA,92.37,FALSE,NA,33.9,FALSE,NA,9.12,FALSE,NA,3.86,FALSE,,1.24,FALSE,NA,32.5,FALSE,NA,1.028,FALSE,NA,0,FALSE,NA,1,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,21,FALSE,NA,130.4,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T01:00:00Z,0,FALSE,NA,92.4,FALSE,NA,31.7,FALSE,NA,4.36,FALSE,NA,3.59,FALSE,,0.82,FALSE,NA,31.4,FALSE,NA,1.009,FALSE,NA,0,FALSE,NA,0.8,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,322,FALSE,NA,29.4,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T02:00:00Z,0,FALSE,NA,92.45,FALSE,NA,29.7,FALSE,NA,2.99,FALSE,NA,3.25,FALSE,,0.96,FALSE,NA,29.7,FALSE,NA,0.926,FALSE,NA,0,FALSE,NA,0.7,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,286,FALSE,NA,0.7,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T03:00:00Z,0,FALSE,NA,92.53,FALSE,NA,28,FALSE,NA,4.17,FALSE,NA,2.8,FALSE,,1.12,FALSE,NA,28.1,FALSE,NA,1.014,FALSE,NA,0,FALSE,NA,0.7,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,263,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T04:00:00Z,0,FALSE,NA,92.64,FALSE,NA,26.1,FALSE,NA,4.39,FALSE,NA,2.33,FALSE,,1.5,FALSE,NA,26,FALSE,NA,1.035,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,245,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T05:00:00Z,0,FALSE,NA,92.7,FALSE,NA,24.7,FALSE,NA,3.23,FALSE,NA,2.13,FALSE,,1.19,FALSE,NA,24.9,FALSE,NA,1.016,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,242,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T06:00:00Z,0,FALSE,NA,92.75,FALSE,NA,23.6,FALSE,NA,2.48,FALSE,NA,1.97,FALSE,,0.82,FALSE,NA,23.8,FALSE,NA,0.978,FALSE,NA,0,FALSE,NA,0.5,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,240,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,ATM-410008162,1,2023-10-02T07:00:00Z,0,FALSE,NA,92.75,FALSE,NA,22.6,FALSE,NA,2.03,FALSE,NA,1.81,FALSE,,0.56,FALSE,NA,22.9,FALSE,NA,0.981,FALSE,NA,0,FALSE,NA,0.4,FALSE,NA,1.6,FALSE,NA,0,FALSE,NA,241,FALSE,NA,0,FALSE,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z6-20761,T12-00118455,4,2023-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,FALSE,NA,0.155,FALSE,NA,0.123,FALSE,NA,NA,NA,NA
z6-20761,T12-00118455,4,2023-10-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,FALSE,NA,0.153,FALSE,NA,0.123,FALSE,NA,NA,NA,NA
z6-20761,T12-00118455,4,2023-10-01T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,FALSE,NA,0.154,FALSE,NA,0.123,FALSE,NA,NA,NA,NA
